2018-12-21T00:21:00+09:00,382,1,1
2018-12-21T00:23:00+09:00,316,1,1
2018-12-21T00:24:00+09:00,307,1,1
2018-12-21T00:25:00+09:00,319,1,1
2018-12-21T00:26:00+09:00,349,1,1
2018-12-21T00:27:00+09:00,428,1,1
2018-12-21T00:28:00+09:00,340,1,1
2018-12-21T00:29:00+09:00,428,1,1
2018-12-21T00:30:00+09:00,343,1,1
2018-12-21T00:31:01+09:00,305,1,1
2018-12-21T00:32:00+09:00,428,1,1
2018-12-21T00:33:00+09:00,304,1,1
2018-12-21T00:34:00+09:00,400,1,1
2018-12-21T00:35:00+09:00,308,1,1
2018-12-21T00:36:00+09:00,306,1,1
2018-12-21T00:37:00+09:00,355,1,1
2018-12-21T00:38:01+09:00,384,1,1
2018-12-21T00:39:00+09:00,312,1,1
2018-12-21T00:40:00+09:00,402,1,1
2018-12-21T00:41:00+09:00,303,1,1
2018-12-21T00:42:00+09:00,345,1,1
2018-12-21T00:43:00+09:00,415,1,1
2018-12-21T00:44:00+09:00,357,1,1
2018-12-21T00:45:00+09:00,340,1,1
2018-12-21T00:46:00+09:00,414,1,1
2018-12-21T00:47:00+09:00,312,1,1
2018-12-21T00:48:00+09:00,413,1,1
2018-12-21T00:49:00+09:00,304,1,1
2018-12-21T00:50:00+09:00,309,1,1
2018-12-21T00:51:00+09:00,301,1,1
2018-12-21T00:52:00+09:00,414,1,1
2018-12-21T00:53:00+09:00,394,1,1
2018-12-21T00:54:01+09:00,397,1,1
2018-12-21T00:55:01+09:00,325,1,1
2018-12-21T00:56:00+09:00,331,1,1
2018-12-21T00:57:00+09:00,356,1,1
2018-12-21T00:58:00+09:00,384,1,1
2018-12-21T00:59:00+09:00,409,1,1
2018-12-21T01:00:00+09:00,367,1,1
2018-12-21T01:01:00+09:00,342,1,1
2018-12-21T01:02:00+09:00,348,1,1
2018-12-21T01:03:00+09:00,369,1,1
2018-12-21T01:04:00+09:00,379,1,1
2018-12-21T01:05:00+09:00,410,1,1
2018-12-21T01:06:00+09:00,351,1,1
2018-12-21T01:07:00+09:00,343,1,1
2018-12-21T01:08:00+09:00,317,1,1
2018-12-21T01:09:00+09:00,410,1,1
2018-12-21T01:10:00+09:00,343,1,1
2018-12-21T01:11:00+09:00,340,1,1
2018-12-21T01:12:00+09:00,306,1,1
2018-12-21T01:13:00+09:00,364,1,1
2018-12-21T01:14:00+09:00,323,1,1
2018-12-21T01:15:00+09:00,410,1,1
2018-12-21T01:16:00+09:00,383,1,1
2018-12-21T01:17:00+09:00,360,1,1
2018-12-21T01:18:00+09:00,367,1,1
2018-12-21T01:19:01+09:00,297,1,1
2018-12-21T01:20:00+09:00,346,1,1
2018-12-21T01:21:00+09:00,304,1,1
2018-12-21T01:22:00+09:00,334,1,1
2018-12-21T01:23:00+09:00,298,1,1
2018-12-21T01:24:00+09:00,335,1,1
2018-12-21T01:25:00+09:00,327,1,1
2018-12-21T01:26:00+09:00,337,1,1
2018-12-21T01:27:00+09:00,303,1,1
2018-12-21T01:28:00+09:00,299,1,1
2018-12-21T01:29:00+09:00,409,1,1
2018-12-21T01:30:00+09:00,313,1,1
2018-12-21T01:31:00+09:00,297,1,1
2018-12-21T01:32:00+09:00,387,1,1
2018-12-21T01:33:00+09:00,336,1,1
2018-12-21T01:34:00+09:00,351,1,1
2018-12-21T01:35:00+09:00,298,1,1
2018-12-21T01:36:00+09:00,282,1,1
2018-12-21T01:37:00+09:00,409,1,1
2018-12-21T01:38:00+09:00,417,1,1
2018-12-21T01:39:00+09:00,309,1,1
2018-12-21T01:40:01+09:00,438,1,1
2018-12-21T01:41:00+09:00,0,1,1
2018-12-21T01:42:01+09:00,0,1,0
2018-12-21T01:43:03+09:00,829,1,0
2018-12-21T01:44:00+09:00,821,1,0
2018-12-21T01:45:00+09:00,824,1,0
2018-12-21T01:46:00+09:00,820,1,0
2018-12-21T01:47:00+09:00,819,1,0
2018-12-21T01:48:00+09:00,826,1,0
2018-12-21T01:49:00+09:00,823,1,0
2018-12-21T01:50:00+09:00,820,1,0
2018-12-21T01:51:00+09:00,820,1,0
2018-12-21T01:52:00+09:00,820,1,0
2018-12-21T01:53:00+09:00,821,1,0
2018-12-21T01:54:00+09:00,820,1,0
2018-12-21T01:55:00+09:00,1,1,1
2018-12-21T01:56:00+09:00,822,1,1
2018-12-21T01:57:00+09:00,0,1,1
2018-12-21T01:58:00+09:00,823,1,0
2018-12-21T02:09:00+09:00,348,1,1
2018-12-21T02:10:00+09:00,345,1,1
2018-12-21T02:11:00+09:00,346,1,1
2018-12-21T02:12:00+09:00,345,1,1
2018-12-21T02:13:00+09:00,343,1,1
2018-12-21T02:14:00+09:00,346,1,1
2018-12-21T02:15:01+09:00,346,1,1
2018-12-21T02:16:00+09:00,356,1,1
2018-12-21T02:17:00+09:00,350,1,1
2018-12-21T02:18:00+09:00,356,1,1
2018-12-21T02:19:00+09:00,355,1,1
2018-12-21T02:20:00+09:00,347,1,1
2018-12-21T02:21:20+09:00,402,1,1
2018-12-21T02:21:30+09:00,353,1,1
2018-12-21T02:21:40+09:00,356,1,1
2018-12-21T02:21:50+09:00,343,1,1
2018-12-21T02:22:00+09:00,346,1,1
2018-12-21T02:22:10+09:00,342,1,1
2018-12-21T02:22:20+09:00,343,1,1
2018-12-21T02:22:30+09:00,355,1,1
2018-12-21T02:22:41+09:00,343,1,1
2018-12-21T02:22:50+09:00,344,1,1
2018-12-21T02:23:00+09:00,346,1,1
2018-12-21T02:23:10+09:00,342,1,1
2018-12-21T02:23:20+09:00,347,1,1
2018-12-21T02:23:30+09:00,354,1,1
2018-12-21T02:23:40+09:00,354,1,1
2018-12-21T02:24:10+09:00,379,1,1
2018-12-21T02:24:20+09:00,347,1,1
2018-12-21T02:24:30+09:00,349,1,1
2018-12-21T02:24:40+09:00,351,1,1
2018-12-21T02:24:50+09:00,349,1,1
2018-12-21T02:25:00+09:00,350,1,1
2018-12-21T02:25:10+09:00,348,1,1
2018-12-21T02:25:20+09:00,355,1,1
2018-12-21T02:25:30+09:00,354,1,1
2018-12-21T02:25:40+09:00,354,1,1
2018-12-21T02:25:50+09:00,344,1,1
2018-12-21T02:26:00+09:00,345,1,1
2018-12-21T02:26:10+09:00,344,1,1
2018-12-21T02:26:20+09:00,353,1,1
2018-12-21T02:26:30+09:00,344,1,1
2018-12-21T02:26:40+09:00,351,1,1
2018-12-21T02:26:50+09:00,345,1,1
2018-12-21T02:27:00+09:00,341,1,1
2018-12-21T02:27:30+09:00,349,1,1
2018-12-21T02:27:40+09:00,355,1,1
2018-12-21T02:30:31+09:00,362,1,1
2018-12-21T02:30:40+09:00,345,1,1
2018-12-21T02:30:50+09:00,352,1,1
2018-12-21T02:31:00+09:00,346,1,1
2018-12-21T02:31:10+09:00,342,1,1
2018-12-21T02:31:20+09:00,354,1,1
2018-12-21T02:31:30+09:00,351,1,1
2018-12-21T02:31:40+09:00,353,1,1
2018-12-21T02:31:50+09:00,348,1,1
2018-12-21T02:32:00+09:00,353,1,1
2018-12-21T02:32:10+09:00,348,1,1
2018-12-21T02:32:20+09:00,342,1,1
2018-12-21T02:32:30+09:00,343,1,1
2018-12-21T02:32:40+09:00,342,1,1
2018-12-21T02:32:50+09:00,345,1,1
2018-12-21T02:33:00+09:00,354,1,1
2018-12-21T02:33:10+09:00,342,1,1
2018-12-21T02:33:20+09:00,355,1,1
2018-12-21T02:33:30+09:00,345,1,1
2018-12-21T02:33:40+09:00,347,1,1
2018-12-21T02:33:50+09:00,342,1,1
2018-12-21T02:34:00+09:00,345,1,1
2018-12-21T02:34:10+09:00,345,1,1
2018-12-21T02:34:20+09:00,349,1,1
2018-12-21T02:34:30+09:00,354,1,1
2018-12-21T02:34:40+09:00,341,1,1
2018-12-21T02:34:50+09:00,343,1,1
2018-12-21T02:35:00+09:00,348,1,1
2018-12-21T02:37:04+09:00,350,1,1
2018-12-21T02:37:15+09:00,345,1,1
2018-12-21T02:37:20+09:00,352,1,1
2018-12-21T02:37:30+09:00,351,1,1
2018-12-21T02:37:40+09:00,350,1,1
2018-12-21T02:37:50+09:00,353,1,1
2018-12-21T02:38:01+09:00,346,1,1
2018-12-21T02:38:20+09:00,368,1,1
2018-12-21T02:38:30+09:00,349,1,1
2018-12-21T02:38:40+09:00,344,1,1
2018-12-21T02:39:31+09:00,348,1,1
2018-12-21T02:39:40+09:00,353,1,1
2018-12-21T02:39:50+09:00,342,1,1
2018-12-21T02:40:31+09:00,356,1,1
2018-12-21T02:40:40+09:00,352,1,1
2018-12-21T02:40:50+09:00,349,1,1
2018-12-21T02:41:00+09:00,347,1,1
2018-12-21T02:41:10+09:00,345,1,1
2018-12-21T02:41:20+09:00,353,1,1
2018-12-21T02:41:30+09:00,351,1,1
2018-12-21T02:41:40+09:00,352,1,1
2018-12-21T02:42:10+09:00,377,1,1
2018-12-21T02:42:20+09:00,357,0,1
2018-12-21T02:42:30+09:00,343,0,1
2018-12-21T02:42:40+09:00,353,0,1
2018-12-21T02:42:50+09:00,352,0,1
2018-12-21T02:43:00+09:00,346,0,1
2018-12-21T02:43:10+09:00,345,0,1
2018-12-21T02:43:20+09:00,343,0,1
2018-12-21T02:43:30+09:00,352,1,1
2018-12-21T02:43:40+09:00,349,1,1
2018-12-21T02:43:50+09:00,349,1,1
2018-12-21T02:44:00+09:00,345,1,1
2018-12-21T02:44:10+09:00,342,1,1
2018-12-21T02:44:20+09:00,345,1,1
2018-12-21T02:44:30+09:00,345,1,1
2018-12-21T02:44:40+09:00,350,1,1
2018-12-21T02:44:50+09:00,344,1,1
2018-12-21T02:45:01+09:00,352,1,1
2018-12-21T02:45:10+09:00,351,1,1
2018-12-21T02:45:21+09:00,347,1,1
2018-12-21T02:45:30+09:00,350,1,1
2018-12-21T02:45:40+09:00,345,1,1
2018-12-21T02:45:50+09:00,343,1,1
2018-12-21T02:46:00+09:00,343,1,1
2018-12-21T02:46:10+09:00,344,1,1
2018-12-21T02:46:20+09:00,344,1,1
2018-12-21T02:46:30+09:00,354,1,1
2018-12-21T02:46:40+09:00,344,1,1
2018-12-21T02:46:50+09:00,350,1,1
2018-12-21T02:47:00+09:00,347,1,1
2018-12-21T02:47:10+09:00,349,1,1
2018-12-21T02:47:20+09:00,344,1,1
2018-12-21T02:47:30+09:00,354,1,1
2018-12-21T02:47:40+09:00,346,1,1
2018-12-21T02:47:50+09:00,355,1,1
2018-12-21T02:48:00+09:00,346,1,1
2018-12-21T02:48:41+09:00,348,1,1
2018-12-21T02:48:50+09:00,345,1,1
2018-12-21T02:49:00+09:00,349,1,1
2018-12-21T02:49:10+09:00,351,1,1
2018-12-21T02:49:20+09:00,346,1,1
2018-12-21T02:49:31+09:00,344,1,1
2018-12-21T02:49:40+09:00,353,1,1
2018-12-21T02:49:50+09:00,354,1,1
2018-12-21T02:50:00+09:00,347,1,1
2018-12-21T02:50:10+09:00,350,1,1
2018-12-21T02:50:20+09:00,353,1,1
2018-12-21T02:50:30+09:00,350,1,1
2018-12-21T02:50:40+09:00,353,1,1
2018-12-21T02:50:50+09:00,343,1,1
2018-12-21T02:51:00+09:00,348,1,1
2018-12-21T02:51:10+09:00,349,1,1
2018-12-21T02:51:20+09:00,348,1,1
2018-12-21T02:51:30+09:00,353,1,1
2018-12-21T02:51:40+09:00,350,1,1
2018-12-21T02:51:50+09:00,345,1,1
2018-12-21T02:52:00+09:00,355,1,1
2018-12-21T02:52:10+09:00,350,1,1
2018-12-21T02:52:40+09:00,379,1,1
2018-12-21T02:52:50+09:00,356,1,1
2018-12-21T02:53:00+09:00,346,1,1
2018-12-21T02:53:10+09:00,351,1,1
2018-12-21T02:53:20+09:00,351,1,1
2018-12-21T02:53:30+09:00,354,1,1
2018-12-21T02:53:40+09:00,346,1,1
2018-12-21T02:53:50+09:00,360,1,1
2018-12-21T02:54:00+09:00,356,1,1
2018-12-21T02:54:30+09:00,360,1,1
2018-12-21T02:54:40+09:00,357,1,1
2018-12-21T02:54:51+09:00,353,1,1
2018-12-21T02:55:00+09:00,355,1,1
2018-12-21T02:55:10+09:00,353,1,1
2018-12-21T02:55:21+09:00,349,1,1
2018-12-21T02:55:30+09:00,348,1,1
2018-12-21T02:55:40+09:00,355,1,1
2018-12-21T02:55:50+09:00,345,1,1
2018-12-21T02:56:00+09:00,345,1,1
2018-12-21T02:56:10+09:00,351,1,1
2018-12-21T02:56:20+09:00,354,1,1
2018-12-21T02:56:30+09:00,351,1,1
2018-12-21T02:56:40+09:00,361,1,1
2018-12-21T02:56:51+09:00,342,1,1
2018-12-21T02:57:00+09:00,352,1,1
2018-12-21T02:57:10+09:00,353,1,1
2018-12-21T02:57:20+09:00,353,1,1
2018-12-21T02:57:30+09:00,344,1,1
2018-12-21T02:58:10+09:00,347,1,1
2018-12-21T02:59:25+09:00,355,1,1
2018-12-21T02:59:36+09:00,344,1,1
2018-12-21T03:00:20+09:00,353,1,1
2018-12-21T03:01:40+09:00,360,1,1
2018-12-21T03:01:50+09:00,346,1,1
2018-12-21T03:02:40+09:00,352,1,1
2018-12-21T03:02:50+09:00,349,1,1
2018-12-21T03:04:29+09:00,348,1,1
2018-12-21T03:04:31+09:00,353,1,1
2018-12-21T03:05:30+09:00,380,1,1
2018-12-21T03:06:00+09:00,347,1,1
2018-12-21T03:06:30+09:00,346,1,1
2018-12-21T03:07:00+09:00,347,1,1
2018-12-21T03:07:30+09:00,348,1,1
2018-12-21T03:08:00+09:00,350,1,1
2018-12-21T03:16:00+09:00,347,1,1
2018-12-21T03:16:30+09:00,339,1,1
2018-12-21T03:17:00+09:00,353,1,1
2018-12-21T03:17:30+09:00,357,1,1
2018-12-21T03:18:00+09:00,359,1,1
2018-12-21T03:18:30+09:00,343,1,1
2018-12-21T03:19:00+09:00,353,1,1
2018-12-21T03:19:30+09:00,358,1,1
2018-12-21T03:20:00+09:00,356,1,1
2018-12-21T03:20:30+09:00,341,1,1
2018-12-21T03:21:00+09:00,345,1,1
2018-12-21T03:21:30+09:00,357,1,1
2018-12-21T03:22:00+09:00,341,1,1
2018-12-21T03:22:30+09:00,361,1,1
2018-12-21T03:23:00+09:00,358,1,1
2018-12-21T03:23:30+09:00,350,1,1
2018-12-21T03:24:00+09:00,354,1,1
2018-12-21T03:24:30+09:00,361,1,1
2018-12-21T03:25:00+09:00,347,1,1
2018-12-21T03:25:30+09:00,342,1,1
2018-12-21T03:26:00+09:00,358,1,1
2018-12-21T03:32:00+09:00,829,1,0
2018-12-21T03:34:00+09:00,829,1,0
2018-12-21T03:34:30+09:00,825,1,0
2018-12-21T03:35:00+09:00,824,1,0
2018-12-21T03:35:30+09:00,828,0,0
2018-12-21T03:36:01+09:00,37,0,1
2018-12-21T03:36:30+09:00,38,0,1
2018-12-21T03:37:00+09:00,0,0,1
2018-12-21T03:37:30+09:00,826,0,1
2018-12-21T03:38:00+09:00,824,0,1
2018-12-21T03:38:30+09:00,824,0,0
2018-12-21T03:39:00+09:00,823,0,0
2018-12-21T03:39:30+09:00,823,0,0
2018-12-21T03:40:00+09:00,828,1,0
2018-12-21T03:40:30+09:00,825,1,0
2018-12-21T03:41:00+09:00,825,1,1
2018-12-21T03:41:30+09:00,822,1,1
2018-12-21T03:42:00+09:00,823,1,1
2018-12-21T03:42:30+09:00,823,1,1
2018-12-21T03:43:00+09:00,822,1,1
2018-12-21T03:43:30+09:00,823,1,1
2018-12-21T03:44:00+09:00,824,1,1
2018-12-21T10:47:00+09:00,305,1,1
2018-12-21T10:47:30+09:00,303,1,1
2018-12-21T10:48:00+09:00,297,0,1
2018-12-21T10:48:30+09:00,303,1,1
2018-12-21T10:49:00+09:00,306,1,1
2018-12-21T10:49:30+09:00,302,1,1
2018-12-21T10:50:00+09:00,308,1,1
2018-12-21T10:50:30+09:00,13,1,0
2018-12-21T10:51:00+09:00,0,1,0
2018-12-21T10:51:30+09:00,194,1,1
2018-12-21T10:52:00+09:00,216,1,1
2018-12-21T10:55:30+09:00,507,1,0
2018-12-21T10:56:30+09:00,205,1,0
2018-12-21T10:57:00+09:00,167,1,0
2018-12-21T10:57:30+09:00,171,1,0
2018-12-21T10:58:00+09:00,190,1,0
2018-12-21T10:58:30+09:00,172,1,0
2018-12-21T10:59:00+09:00,170,1,0
2018-12-21T10:59:30+09:00,166,1,0
2018-12-21T11:00:00+09:00,173,1,0
2018-12-21T11:00:30+09:00,176,1,0
2018-12-21T11:01:00+09:00,0,1,0
2018-12-21T11:01:10+09:00,769,1,0
2018-12-21T11:01:20+09:00,767,1,0
2018-12-21T11:01:30+09:00,5,1,0
2018-12-21T11:01:40+09:00,3,1,0
2018-12-21T11:01:50+09:00,0,1,0
2018-12-21T11:02:00+09:00,2,1,0
2018-12-21T11:02:10+09:00,0,1,0
2018-12-21T11:02:20+09:00,0,1,0
2018-12-21T11:02:30+09:00,2,1,0
2018-12-21T11:02:40+09:00,4,1,0
2018-12-21T11:02:50+09:00,2,1,0
2018-12-21T11:03:00+09:00,796,1,0
2018-12-21T11:03:10+09:00,9,1,0
2018-12-21T11:12:20+09:00,357,1,1
2018-12-21T11:12:30+09:00,356,1,1
2018-12-21T11:12:40+09:00,350,1,1
2018-12-21T11:12:50+09:00,347,1,1
2018-12-21T11:13:00+09:00,348,1,1
2018-12-21T11:13:10+09:00,7,1,0
2018-12-21T11:13:20+09:00,0,1,0
2018-12-21T11:13:30+09:00,363,1,1
2018-12-21T11:13:40+09:00,359,1,1
2018-12-21T11:13:50+09:00,359,1,1
2018-12-21T11:14:00+09:00,362,1,1
2018-12-21T11:14:10+09:00,254,1,0
2018-12-21T11:14:20+09:00,540,1,1
2018-12-21T11:14:30+09:00,82,1,0
2018-12-21T11:14:40+09:00,363,1,1
2018-12-21T11:14:50+09:00,363,1,1
2018-12-21T11:15:00+09:00,367,1,1
2018-12-21T11:15:10+09:00,366,1,1
2018-12-21T11:15:20+09:00,365,1,1
2018-12-21T11:15:30+09:00,366,1,1
2018-12-21T11:15:40+09:00,366,1,1
2018-12-21T11:15:50+09:00,365,1,1
2018-12-21T11:16:00+09:00,368,1,1
2018-12-21T11:16:10+09:00,366,1,1
2018-12-21T11:16:20+09:00,328,1,1
2018-12-21T11:16:30+09:00,343,1,1
2018-12-21T11:16:40+09:00,344,1,1
2018-12-21T11:16:50+09:00,343,1,1
2018-12-21T11:17:00+09:00,345,1,1
2018-12-21T11:17:10+09:00,342,1,1
2018-12-21T11:17:20+09:00,339,1,1
2018-12-21T11:17:30+09:00,346,1,1
2018-12-21T11:17:40+09:00,349,1,1
2018-12-21T11:17:50+09:00,349,1,1
2018-12-21T11:18:00+09:00,349,1,1
2018-12-21T11:18:10+09:00,348,1,1
2018-12-21T11:18:20+09:00,1,1,0
2018-12-21T11:18:30+09:00,0,1,1
2018-12-21T11:18:40+09:00,226,1,0
2018-12-21T11:19:50+09:00,346,1,1
2018-12-21T11:20:00+09:00,346,1,1
2018-12-21T11:20:10+09:00,346,1,1
2018-12-21T11:20:20+09:00,342,1,1
2018-12-21T11:20:30+09:00,338,1,1
2018-12-21T11:20:40+09:00,338,1,1
2018-12-21T11:20:51+09:00,332,0,1
2018-12-21T11:21:00+09:00,329,0,1
2018-12-21T11:21:10+09:00,330,0,1
2018-12-21T11:21:20+09:00,330,0,1
2018-12-21T11:21:30+09:00,329,0,1
2018-12-21T11:21:40+09:00,332,0,1
2018-12-21T11:21:50+09:00,330,0,1
2018-12-21T11:22:00+09:00,329,0,1
2018-12-21T11:22:10+09:00,330,0,1
2018-12-21T11:22:20+09:00,330,0,1
2018-12-21T11:22:30+09:00,330,0,1
2018-12-21T11:23:00+09:00,327,1,1
2018-12-21T11:23:10+09:00,324,0,1
2018-12-21T11:23:21+09:00,312,0,1
2018-12-21T11:23:31+09:00,296,0,1
2018-12-21T11:23:40+09:00,205,0,1
2018-12-21T11:23:52+09:00,240,0,0
2018-12-21T11:24:01+09:00,536,0,0
2018-12-21T11:24:10+09:00,355,0,1
2018-12-21T11:24:20+09:00,347,0,1
2018-12-21T11:24:30+09:00,344,0,1
2018-12-21T11:24:40+09:00,340,0,1
2018-12-21T11:24:51+09:00,341,0,1
2018-12-21T11:25:00+09:00,339,0,1
2018-12-21T11:25:10+09:00,340,0,1
2018-12-21T11:25:20+09:00,339,0,1
2018-12-21T11:25:50+09:00,344,1,1
2018-12-21T11:26:00+09:00,341,0,1
2018-12-21T11:26:10+09:00,339,0,1
2018-12-21T11:26:20+09:00,340,0,1
2018-12-21T11:26:30+09:00,340,0,1
2018-12-21T11:26:50+09:00,342,1,1
2018-12-21T11:27:00+09:00,336,0,1
2018-12-21T11:27:10+09:00,330,0,1
2018-12-21T11:27:22+09:00,347,0,1
2018-12-21T11:27:31+09:00,795,0,1
2018-12-21T11:27:40+09:00,329,0,1
2018-12-21T11:27:51+09:00,14,0,0
2018-12-21T11:28:00+09:00,307,0,1
2018-12-21T11:28:10+09:00,307,0,1
2018-12-21T11:28:20+09:00,309,0,1
2018-12-21T11:28:30+09:00,311,0,1
2018-12-21T11:28:40+09:00,311,0,1
2018-12-21T11:28:50+09:00,807,0,1
2018-12-21T11:29:00+09:00,329,0,1
2018-12-21T11:29:12+09:00,306,0,1
2018-12-21T11:29:21+09:00,302,0,1
2018-12-21T11:29:31+09:00,296,0,1
2018-12-21T11:29:40+09:00,308,0,1
2018-12-21T11:29:50+09:00,9,0,0
2018-12-21T11:30:00+09:00,13,0,0
2018-12-21T11:30:10+09:00,788,0,0
2018-12-21T11:30:21+09:00,8,0,0
2018-12-21T11:31:50+09:00,0,1,0
2018-12-21T11:32:01+09:00,740,0,0
2018-12-21T11:32:10+09:00,726,0,0
2018-12-21T11:32:20+09:00,713,0,0
2018-12-21T11:32:30+09:00,708,0,0
2018-12-21T11:32:40+09:00,707,0,0
2018-12-21T11:32:50+09:00,705,0,0
2018-12-21T11:33:00+09:00,701,0,0
2018-12-21T11:33:10+09:00,701,0,0
2018-12-21T11:33:20+09:00,698,0,0
2018-12-21T11:33:30+09:00,697,0,0
2018-12-21T11:33:40+09:00,695,0,0
2018-12-21T11:33:50+09:00,696,0,0
2018-12-21T11:34:00+09:00,693,0,0
2018-12-21T11:39:20+09:00,808,1,0
2018-12-21T11:39:30+09:00,793,0,0
2018-12-21T11:39:40+09:00,792,0,0
2018-12-21T11:39:50+09:00,791,0,0
2018-12-21T11:40:00+09:00,790,0,0
2018-12-21T11:40:10+09:00,790,0,0
2018-12-21T11:40:20+09:00,790,0,0
2018-12-21T11:40:31+09:00,787,0,0
2018-12-21T11:40:40+09:00,790,0,0
2018-12-21T11:40:50+09:00,790,0,0
2018-12-21T11:41:00+09:00,787,0,0
2018-12-21T11:41:10+09:00,789,0,0
2018-12-21T11:41:21+09:00,787,0,0
2018-12-21T11:41:30+09:00,785,0,0
2018-12-21T11:41:40+09:00,787,0,0
2018-12-21T11:41:50+09:00,787,0,0
2018-12-21T11:42:00+09:00,791,0,0
2018-12-21T11:42:10+09:00,788,0,0
2018-12-21T11:42:20+09:00,788,0,0
2018-12-21T11:42:30+09:00,786,0,0
2018-12-21T11:42:40+09:00,787,0,0
2018-12-21T11:42:50+09:00,788,0,0
2018-12-21T11:43:00+09:00,716,0,0
2018-12-21T11:43:10+09:00,711,0,0
2018-12-21T11:43:20+09:00,731,0,0
2018-12-21T11:43:30+09:00,727,0,0
2018-12-21T11:43:40+09:00,727,0,0
2018-12-21T11:43:50+09:00,761,0,0
2018-12-21T11:44:00+09:00,722,0,0
2018-12-21T11:44:10+09:00,0,0,0
2018-12-21T11:44:20+09:00,0,0,1
2018-12-21T11:44:30+09:00,0,0,1
2018-12-21T11:44:40+09:00,0,0,1
2018-12-21T11:44:50+09:00,0,0,1
2018-12-21T11:45:00+09:00,0,0,1
2018-12-21T11:45:10+09:00,0,0,1
2018-12-21T11:45:20+09:00,0,0,1
2018-12-21T11:45:30+09:00,0,0,1
2018-12-21T11:45:40+09:00,0,0,1
2018-12-21T11:45:51+09:00,0,0,1
2018-12-21T11:46:00+09:00,0,0,1
2018-12-21T11:46:10+09:00,766,0,1
2018-12-21T11:46:20+09:00,751,0,1
2018-12-21T11:46:30+09:00,747,0,1
2018-12-21T11:46:40+09:00,748,0,1
2018-12-21T11:46:50+09:00,747,0,1
2018-12-21T11:47:00+09:00,745,0,1
2018-12-21T11:47:10+09:00,745,0,1
2018-12-21T11:47:20+09:00,746,0,1
2018-12-21T11:47:30+09:00,740,0,0
2018-12-21T11:47:40+09:00,749,1,0
2018-12-21T11:47:51+09:00,750,1,0
2018-12-21T11:48:00+09:00,751,1,0
2018-12-21T11:48:10+09:00,751,1,0
2018-12-21T11:48:20+09:00,750,1,0
2018-12-21T11:48:30+09:00,751,1,0
2018-12-21T11:48:40+09:00,751,1,0
2018-12-21T11:48:50+09:00,751,1,0
2018-12-21T11:49:00+09:00,749,1,1
2018-12-21T11:49:11+09:00,749,1,1
2018-12-21T11:49:20+09:00,748,1,1
2018-12-21T11:49:30+09:00,749,1,1
2018-12-21T11:49:41+09:00,749,1,1
2018-12-21T11:49:50+09:00,748,1,1
2018-12-21T11:50:01+09:00,749,1,1
2018-12-21T11:50:10+09:00,748,1,0
2018-12-21T11:50:20+09:00,748,1,0
2018-12-21T11:50:30+09:00,748,1,0
2018-12-21T11:50:40+09:00,748,1,0
2018-12-21T11:50:50+09:00,748,1,0
2018-12-21T11:51:00+09:00,748,1,0
2018-12-21T11:51:10+09:00,748,1,0
2018-12-21T11:51:21+09:00,639,1,1
2018-12-21T11:54:50+09:00,0,1,0
2018-12-21T11:55:01+09:00,0,1,0
2018-12-21T11:55:10+09:00,0,1,0
2018-12-21T11:55:22+09:00,0,0,1
2018-12-21T11:55:31+09:00,0,0,1
2018-12-21T11:55:40+09:00,0,0,1
2018-12-21T11:55:50+09:00,0,0,1
2018-12-21T11:56:01+09:00,0,0,1
2018-12-21T11:56:10+09:00,0,0,1
2018-12-21T11:56:20+09:00,0,0,1
2018-12-21T11:56:30+09:00,0,0,1
2018-12-21T11:56:40+09:00,0,0,1
2018-12-21T11:56:51+09:00,0,0,1
2018-12-21T11:57:00+09:00,0,0,1
2018-12-21T11:57:10+09:00,0,0,1
2018-12-21T11:57:20+09:00,0,0,1
2018-12-21T11:57:30+09:00,0,0,1
2018-12-21T11:57:40+09:00,0,0,1
2018-12-21T11:57:50+09:00,0,0,1
2018-12-21T11:58:01+09:00,0,0,1
2018-12-21T11:58:10+09:00,0,0,1
2018-12-21T11:58:20+09:00,0,0,1
